nev_name,min_pollination_diff_1992_2020,max_pollination_diff_1992_2020,count_pollination_diff_1992_2020,nodata_count_pollination_diff_1992_2020,valid_count_pollination_diff_1992_2020,sum_pollination_diff_1992_2020,stdev_pollination_diff_1992_2020,p5_pollination_diff_1992_2020,p95_pollination_diff_1992_2020,min_sed_ret_ratio_diff_1992_2020,max_sed_ret_ratio_diff_1992_2020,count_sed_ret_ratio_diff_1992_2020,nodata_count_sed_ret_ratio_diff_1992_2020,valid_count_sed_ret_ratio_diff_1992_2020,sum_sed_ret_ratio_diff_1992_2020,stdev_sed_ret_ratio_diff_1992_2020,p5_sed_ret_ratio_diff_1992_2020,p95_sed_ret_ratio_diff_1992_2020,min_sed_export_diff_1992_2020,max_sed_export_diff_1992_2020,count_sed_export_diff_1992_2020,nodata_count_sed_export_diff_1992_2020,valid_count_sed_export_diff_1992_2020,sum_sed_export_diff_1992_2020,stdev_sed_export_diff_1992_2020,p5_sed_export_diff_1992_2020,p95_sed_export_diff_1992_2020,min_coastal_risk_esa_diff_1992_2020,max_coastal_risk_esa_diff_1992_2020,count_coastal_risk_esa_diff_1992_2020,nodata_count_coastal_risk_esa_diff_1992_2020,valid_count_coastal_risk_esa_diff_1992_2020,sum_coastal_risk_esa_diff_1992_2020,stdev_coastal_risk_esa_diff_1992_2020,p5_coastal_risk_esa_diff_1992_2020,p95_coastal_risk_esa_diff_1992_2020,min_usle_diff_1992_2020,max_usle_diff_1992_2020,count_usle_diff_1992_2020,nodata_count_usle_diff_1992_2020,valid_count_usle_diff_1992_2020,sum_usle_diff_1992_2020,stdev_usle_diff_1992_2020,p5_usle_diff_1992_2020,p95_usle_diff_1992_2020,min_n_ret_ratio_diff_1992_2020,max_n_ret_ratio_diff_1992_2020,count_n_ret_ratio_diff_1992_2020,nodata_count_n_ret_ratio_diff_1992_2020,valid_count_n_ret_ratio_diff_1992_2020,sum_n_ret_ratio_diff_1992_2020,stdev_n_ret_ratio_diff_1992_2020,p5_n_ret_ratio_diff_1992_2020,p95_n_ret_ratio_diff_1992_2020,min_n_retention_diff_1992_2020,max_n_retention_diff_1992_2020,count_n_retention_diff_1992_2020,nodata_count_n_retention_diff_1992_2020,valid_count_n_retention_diff_1992_2020,sum_n_retention_diff_1992_2020,stdev_n_retention_diff_1992_2020,p5_n_retention_diff_1992_2020,p95_n_retention_diff_1992_2020,min_nature_access_diff_1992_2020,max_nature_access_diff_1992_2020,count_nature_access_diff_1992_2020,nodata_count_nature_access_diff_1992_2020,valid_count_nature_access_diff_1992_2020,sum_nature_access_diff_1992_2020,stdev_nature_access_diff_1992_2020,p5_nature_access_diff_1992_2020,p95_nature_access_diff_1992_2020,min_n_export_diff_1992_2020,max_n_export_diff_1992_2020,count_n_export_diff_1992_2020,nodata_count_n_export_diff_1992_2020,valid_count_n_export_diff_1992_2020,sum_n_export_diff_1992_2020,stdev_n_export_diff_1992_2020,p5_n_export_diff_1992_2020,p95_n_export_diff_1992_2020
Spain,-8.296281,16.477169,6964995,108417,6856578,238807.28,0.6194277697009235,-0.003743228944949792,0.03184230905026192,nan,nan,6964922,0,6964922,nan,nan,nan,nan,-46596.06,32505.906,6964922,340219,6624703,4.3529155e+06,84.80273179611324,-2.658546257019043,2.5671303272247314,-4.73165,3.9925752,6963187,6959218,3969,-110.89554,0.6821739616853041,-0.5026907920837402,0.2474050521850586,-198655.05,167541.81,6964922,94910,6870012,1.7819672e+07,527.7958424489944,0.0,0.0,nan,nan,6964937,0,6964937,nan,nan,nan,nan,-2550.702,2800.5137,6964936,556025,6408911,3.093504e+07,113.28601419853007,-2.17230224609375,1.5263004302978516,-7.1958615e+06,7.0755845e+06,125603,1310,124293,-6.813593e+08,216863.0456509702,0.0,0.0,-1021.22754,1205.2302,6964936,556025,6408911,1.0159744e+07,29.16891179216157,-0.16513925790786743,2.7934107780456543
Spratly Islands,0.0,0.0,147,133,14,0.0,0.0,0.0,0.0,nan,nan,149,0,149,nan,nan,nan,nan,,,149,149,0,0.0,,,,,,151,151,0,0.0,,,,,,149,149,0,0.0,,,,nan,nan,150,0,150,nan,nan,nan,nan,,,150,150,0,0.0,,,,,,3,3,0,0.0,,,,,,150,150,0,0.0,,,
Sri Lanka,-24.953712,24.953274,709541,9272,700269,9045.426,1.8160014845528316,-0.5870593786239623,0.27939174175262443,nan,nan,709583,0,709583,nan,nan,nan,nan,-35093.496,54225.062,709583,81112,628471,3.64484e+06,309.7790392632684,-4.155778884887695,15.712451457977295,-2.531199,2.8280578,709575,708672,903,85.27327,0.4084170349954671,-0.07772457599639893,0.8537124574184417,-247895.58,519382.44,709583,28766,680817,2.9619792e+07,2986.8266006855774,0.0,57.567364501952795,nan,nan,709565,0,709565,nan,nan,nan,nan,-1990.8165,2107.3154,709566,98328,611238,351658.03,194.15385027812323,-36.937886047363264,10.49637126922608,-6.0674265e+06,6.212849e+06,15169,332,14837,7.7230984e+07,266671.2661363335,0.0,0.0,-890.75586,662.7468,709566,98328,611238,1.0985279e+06,44.024248405467425,-3.833441400527954,40.75460586547853
Sudan,-0.5243376,0.60115,20530075,4429,20525646,14649.623,0.01785711842695578,0.0,0.0,nan,nan,20529999,0,20529999,nan,nan,nan,nan,-11854.158,12766.447,20529999,11340702,9189297,3.836889e+06,33.29276456656086,-0.2747920155525207,0.4989280700683594,-0.24780488,0.6326175,20530264,20530180,84,-0.4846514,0.12422161166927016,-0.08263880014419556,0.16204327642917618,-52845.145,58308.984,20529999,11322979,9207020,2.849322e+07,205.84758578938516,0.0,0.0,nan,nan,20529968,0,20529968,nan,nan,nan,nan,-268.26105,252.63121,20529963,1206852,19323111,6.7558195e+06,4.537723184856136,0.0,1.9468765258789062,-7.0258315e+06,6.8962235e+06,285341,647,284694,-2.1225818e+08,183900.98242216435,0.0,0.0,-85.62804,82.9275,20529963,1206852,19323111,511123.72,1.583872282884231,-0.16768670082092285,0.010793447494506836
Suriname,-0.60243255,0.6024296,1546312,2559,1543753,-402.94064,0.011540227658681722,0.0,0.0,nan,nan,1546280,0,1546280,nan,nan,nan,nan,-23.59007,770.7286,1546280,32702,1513578,18091.525,0.7614556277301306,0.0,0.00010801970202010088,-4.118584,4.1481647,1546361,1541304,5057,-1924.9346,0.6515893654957273,-1.5414092540740967,0.424080491065979,-315.6431,8528.166,1546280,21626,1524654,588407.9,13.93717022444331,0.0,0.0,nan,nan,1546281,0,1546281,nan,nan,nan,nan,-804.328,883.79846,1546290,74626,1471664,2.1060285e+06,37.68712048316343,0.0,0.0,-33659.367,14.759598,18331,35,18296,-50011.855,254.20317941528646,0.0,0.0,-262.8824,336.0702,1546290,74626,1471664,186017.38,3.447038265095706,0.0,0.0
Sweden,-18.05229,18.131962,10301813,38809,10263004,148454.55,0.6331389232481084,0.0,0.0,nan,nan,2884356,0,2884356,nan,nan,nan,nan,-58.518322,1051.826,2884356,1665749,1218607,192279.56,2.5435613355927678,-1.354897540295495e-06,0.3352734446525574,-7.9155126,6.3068576,10301904,10259025,42879,-12441.301,0.48885938048741273,-1.0131049156188965,0.19128060340881348,-1068.7401,4319.2,2884356,1489180,1395176,1.6286286e+06,17.396883763404123,0.0,0.9364527612924576,nan,nan,2884347,0,2884347,nan,nan,nan,nan,-1128.1327,1184.1382,2884347,1673843,1210504,1.8640604e+07,130.53568350325,-5.776540756225586,5.061866760253906,-2.1521032e+06,2.1038055e+06,101755,1834,99921,-8.544233e+08,84278.68830115335,0.0,0.0,-483.1102,589.97736,2884347,1673843,1210504,9.619873e+06,40.50438194374554,0.0,56.28759765625
Switzerland,-59.765247,60.214096,629654,0,629654,114284.08,3.038190065048773,0.0,0.0,nan,nan,629700,0,629700,nan,nan,nan,nan,-39209.05,32584.19,629700,32855,596845,1.1314307e+07,358.6979863774492,-7.087951660156249,85.599609375,,,629618,629618,0,0.0,,,,-147157.3,175622.48,629700,29412,600288,2.9226716e+07,1849.0774453307195,0.0,57.98366470336937,nan,nan,629721,0,629721,nan,nan,nan,nan,-1377.3744,1545.2067,629721,38089,591632,-4.848952e+06,106.21784551438928,-10.013263702392578,6.085776901245039,-6.360538e+06,6.1307895e+06,10651,102,10549,-7.69335e+07,327185.5438268821,0.0,0.0,-784.9255,798.7016,629721,38089,591632,-824967.94,37.33228163961994,-0.2170886993408203,7.446747732162399
Syria,-37.07899,61.72057,2393337,204,2393133,120696.984,0.7362825912852149,0.0,0.0,nan,nan,2393377,0,2393377,nan,nan,nan,nan,-24165.617,18646.28,2393377,909949,1483428,-2.6436812e+06,105.76417286103823,-0.712868919968605,0.10371094346046367,-3.1470726,3.7671044,2393409,2393146,263,11.796211,1.2924714369373698,-2.6258080482482904,3.0551564931869497,-107958.305,162805.16,2393377,896375,1497002,1.7282351e+06,487.6928939975819,0.0,0.0,nan,nan,2393335,0,2393335,nan,nan,nan,nan,-1917.1837,5786.467,2393335,243279,2150056,1.6587282e+06,39.66902721857798,-0.07482528686523438,0.0037576667964458466,-2.610547e+06,2.6468418e+06,24305,3,24302,2.0008074e+07,103190.51920830653,0.0,0.0,-517.10785,805.1464,2393335,243279,2150056,60432.85,10.385277643814097,-0.0018269227584823966,0.6083469390869141
Ṣo Tom̩ and Principe,,,11340,11340,0,0.0,,,,nan,nan,11324,0,11324,nan,nan,nan,nan,-94.28176,990.2651,11324,9901,1423,10935.437,47.69172806276391,7.559359073639032e-06,25.797982788085825,-0.094747305,2.3193693,11341,11242,99,15.670461,0.5061719739232304,-0.09474730491638184,0.4427537202834968,-52511.13,26385.377,11324,1930,9394,-1.1616522e+06,1937.1919155204778,-213.0363021850586,0.0,nan,nan,11326,0,11326,nan,nan,nan,nan,0.0,0.0,11325,9991,1334,0.0,0.0,0.0,0.0,-194264.05,0.0,120,2,118,-205084.64,17812.7604403033,0.0,0.0,0.0,0.0,11325,9991,1334,0.0,0.0,0.0,0.0
Taiwan,-156.71944,156.7389,424793,9872,414921,144701.23,10.296976362159945,-2.384185791015625e-07,3.855863094329834,nan,nan,424779,0,424779,nan,nan,nan,nan,-89558.19,171753.08,424779,56944,367835,4.7649484e+07,1767.6256457324223,-16.357533264160157,115.0210601806634,-2.847868,4.034949,424802,421137,3665,-94.89477,0.5583440512786437,-0.44970476627349854,0.2595653533935547,-742762.8,835199.9,424779,24620,400159,3.1221146e+08,12184.00839955205,0.0,0.0,nan,nan,424776,0,424776,nan,nan,nan,nan,-37.913567,64.05261,424776,175330,249446,2070.3865,1.2075053588345537,0.0,0.0,-1.0475846e+07,1.0405333e+07,9411,498,8913,-5.0441e+08,1007773.0193671045,0.0,0.0,-10.868654,44.125347,424776,175330,249446,21463.04,0.9352154642794166,0.0,1.1444091796875e-05
Tajikistan,-20.355265,27.114239,1902944,0,1902944,52305.09,0.752762409176544,0.0,0.0,nan,nan,1902976,0,1902976,nan,nan,nan,nan,-42775.7,51175.832,1902976,607391,1295585,3411.625,526.564358415081,-11.361495971679686,6.760517883300823,,,1902946,1902946,0,0.0,,,,-135745.11,158669.6,1902976,605191,1297785,3.7610345e+06,1833.617863015825,0.0,0.0,nan,nan,1902977,0,1902977,nan,nan,nan,nan,-2311.179,2283.821,1902977,103396,1799581,161965.34,18.73728792505928,-0.1802520751953125,0.0086212158203125,-1.9380305e+06,839349.75,25985,0,25985,-4.2619164e+07,50548.33763516276,0.0,0.0,-531.5515,405.47174,1902977,103396,1799581,-162934.14,6.541851904782001,-0.030714035034179688,0.10762214660644531
Thailand,-5.946566,5.948354,5624587,17846,5606741,68420.71,0.22691879552028651,-0.0004722597077488899,3.725290298461914e-09,nan,nan,5624565,0,5624565,nan,nan,nan,nan,-47056.754,44211.727,5624565,211885,5412680,1.2620208e+07,239.7973769014703,-5.225098705291748,5.470697736740093,-3.5454123,4.5226164,5624572,5621308,3264,47.63594,0.6581466315074249,-0.31802284717559814,0.4016544818878174,-382634.2,233018.27,5624565,83986,5540579,-7.606511e+07,1912.2747906780237,0.0,0.0,nan,nan,5624570,0,5624570,nan,nan,nan,nan,-1248.0006,1134.1398,5624573,428112,5196461,-2.0474128e+06,66.04379618324494,-2.45989990234375,1.19354248046875,-1.706687e+07,1.6668183e+07,118344,1225,117119,-8.3643885e+08,420126.0926095129,0.0,0.0,-526.5605,537.1126,5624573,428112,5196461,2.90032e+06,15.600540331342101,-0.5766506195068359,1.6723403930664062
The Bahamas,0.0,0.0,169888,21833,148055,0.0,0.0,0.0,0.0,nan,nan,169940,0,169940,nan,nan,nan,nan,-6.996666,1.7058518,169940,132434,37506,-186.21162,0.15107919087474922,-0.00022727251052856445,0.0013651700573973358,-2.1929507,3.0285878,169883,164278,5605,686.1092,0.4109118043968242,-0.22737503051757812,0.8208894252777108,-460.61533,544.72797,169940,62878,107062,-8012.549,8.93999861917447,0.0,0.09467156641185238,nan,nan,169945,0,169945,nan,nan,nan,nan,-627.14764,669.265,169946,126022,43924,50555.957,16.351159139457792,0.0,0.0,-221090.05,4330.859,3389,932,2457,-818376.75,8044.584100096839,0.0,0.0,-62.140495,68.07918,169946,126022,43924,4412.7383,1.5660111725520325,0.0,0.0
Togo,-1.08437,1.5658984,606358,316,606042,2554.7412,0.05521955557869335,-0.02654139902442693,0.051234111934900274,nan,nan,606325,0,606325,nan,nan,nan,nan,-63570.9,8822.292,606325,4047,602278,-1.205218e+07,386.92505675326316,-28.262894058227538,5.670283889770512,,,606295,606295,0,0.0,,,,-318903.78,95040.96,606325,2355,603970,-6.494687e+07,2091.5890371412843,-196.66786499023436,0.0,nan,nan,606338,0,606338,nan,nan,nan,nan,-159.60916,162.09245,606343,22313,584030,543666.6,5.701201641965454,-3.032251930236816,8.002188301086415,-335673.66,706143.2,13928,0,13928,-3.258927e+06,31112.98241162134,0.0,0.0,-57.459965,64.92029,606343,22313,584030,-665800.94,3.0860376550288313,-6.980064225196839,1.0439691305160446
Tonga,,,9910,9910,0,0.0,,,,nan,nan,9892,0,9892,nan,nan,nan,nan,,,9892,9892,0,0.0,,,,-2.3841858e-07,2.3841858e-07,9910,9836,74,-1.4901161e-06,1.29730395227575e-07,-2.384185791015625e-07,1.60932540893554e-07,,,9892,9892,0,0.0,,,,nan,nan,9886,0,9886,nan,nan,nan,nan,,,9886,9886,0,0.0,,,,0.0,0.0,123,47,76,0.0,0.0,0.0,0.0,,,9886,9886,0,0.0,,,
Trinidad and Tobago,-9.870556,9.869726,56412,1568,54844,4615.7935,1.375057898841731,0.0,0.987780657410621,nan,nan,56412,0,56412,nan,nan,nan,nan,-4498.3438,2798.8447,56412,24256,32156,10583.546,67.68055824854996,-1.2999320030212402,3.6817938685417175,-3.1710472,0.9445086,56417,55041,1376,-194.59645,0.4113604118432581,-0.384798526763916,0.18124175071716309,-83970.7,63018.97,56412,4535,51877,-776136.9,1378.4022690731615,0.0,0.0,nan,nan,56412,0,56412,nan,nan,nan,nan,-28.316105,36.4653,56412,29869,26543,6949.6387,3.0455113515213452,-0.014359283447265465,1.4818103790282833,-1.02790106e+06,1.01499325e+06,1224,123,1101,-1.6278236e+07,149154.32322538478,0.0,0.0,-12.284114,33.37787,56412,29869,26543,1187.4227,1.0968263568449075,0.0,0.6007112026214588
Tunisia,-18.622831,39.909958,1968556,5959,1962597,232051.12,1.3488784385000183,0.0,0.0,nan,nan,1968522,0,1968522,nan,nan,nan,nan,-8163.1636,3535.6738,1968522,1131626,836896,-460250.78,27.994776758488126,-0.4769209176301956,1.6209882497787476,-3.1746912,3.4023726,1968565,1968392,173,54.21805,0.9572200439436177,-0.0893192529678345,3.349029541015625,-21395.79,32152.092,1968522,1078423,890099,-3.8195688e+06,175.06502856020472,0.0,1.508193576335906,nan,nan,1968494,0,1968494,nan,nan,nan,nan,-1115.6572,1222.3107,1968494,356612,1611882,6.7975485e+06,49.90267706922269,-0.824251365661621,0.0014416548423469041,-2.812732e+06,2.9745042e+06,43185,413,42772,-8.6122456e+07,55615.685486764625,0.0,0.0,-502.12808,478.2198,1968494,356612,1611882,3.9919092e+06,23.07000095998771,-0.00015629082918167114,2.991943359375
Turkey,-26.239962,26.599417,10556504,24526,10531978,556039.56,1.1271714083579696,-0.2275329314172268,0.20073555260896864,0.0,0.0011202693,10556454,0,10556454,nan,nan,nan,nan,-42850.95,51181.34,10556454,651088,9905366,-2.400056e+07,129.01988911524967,-14.231534957885742,2.37713623046875,-4.321663,5.0942407,10556474,10551202,5272,-652.2981,0.6287447793534603,-0.7465829849243164,0.2010507583618164,-327257.22,116280.33,10556454,239761,10316693,-8.677774e+07,565.6767329986019,0.0,0.0,0.0,0.06327951,10556466,0,10556466,nan,nan,nan,nan,-2940.2437,5493.7686,10556465,931072,9625393,1.9931748e+07,80.20631808123636,-3.826747131347656,1.239781188964848,-1.510431e+07,1.5110377e+07,197774,2016,195758,-6.801471e+08,230402.028344069,0.0,0.0,-1365.5034,1805.5269,10556465,931072,9625393,1.6450029e+07,27.95695180352857,-0.6562892913818352,4.029280853271494
Turkmenistan,-11.370296,11.558238,6626203,0,6626203,17254.586,0.1562496526319304,0.0,0.0,nan,nan,6626214,0,6626214,nan,nan,nan,nan,-6534.1377,1276.8201,6626214,2688722,3937492,-2.0974568e+06,16.369836214016182,-0.17916952073574066,0.0007753372192382812,,,6625999,6625999,0,0.0,,,,-28285.604,5520.5312,6626214,2635115,3991099,-1.1536813e+07,89.6361020349157,0.0,0.0,nan,nan,6626331,0,6626331,nan,nan,nan,nan,-1279.3184,1063.2205,6626332,794832,5831500,3.2575452e+06,9.58845966696408,0.0,0.000162657722830771,-817941.56,784737.75,74899,2963,71936,-1.1264749e+07,19449.174179753696,0.0,0.0,-222.18925,254.73346,6626332,794832,5831500,1.027843e+06,2.9049340518302835,-1.1218804866075494e-05,7.208436727523804e-07
Turks and Caicos Islands,0.0,0.0,12164,1134,11030,0.0,0.0,0.0,0.0,nan,nan,12159,0,12159,nan,nan,nan,nan,-2.0040374,2.1543818,12159,11544,615,2.6856976,0.1529394805745438,-7.813796401023865e-07,0.07039525285363195,-3.3299806,1.0156436,12161,12111,50,-31.479801,1.3353495642763686,-3.1584855794906614,0.9094574630260467,-219.90323,136.18912,12159,9126,3033,696.20776,9.365910140520777,0.0,0.0,nan,nan,12162,0,12162,nan,nan,nan,nan,-20.354687,20.886395,12162,10699,1463,703.655,3.443197177700846,0.0,0.0,0.0,324.81537,233,174,59,324.81537,41.927460096122715,0.0,0.0,-1.9107649,7.873865,12162,10699,1463,81.48278,0.4400941215172412,0.0,0.0
Tuvalu,0.0,0.0,615,544,71,0.0,0.0,0.0,0.0,nan,nan,621,0,621,nan,nan,nan,nan,,,621,621,0,0.0,,,,,,614,614,0,0.0,,,,,,621,621,0,0.0,,,,nan,nan,616,0,616,nan,nan,nan,nan,,,616,616,0,0.0,,,,0.0,0.0,8,5,3,0.0,0.0,0.0,0.0,,,616,616,0,0.0,,,
Uganda,-15.137293,31.896463,2543317,0,2543317,18361.97,0.22996459320179474,0.0,0.0,nan,nan,2543431,0,2543431,nan,nan,nan,nan,-44494.64,55249.2,2543431,365403,2178028,1.0879641e+07,279.7360753997211,-2.950569438934326,0.8055416584014856,,,2543230,2543230,0,0.0,,,,-234806.03,345976.75,2543431,365403,2178028,2.4348272e+07,1919.0354105611527,0.0,0.0,nan,nan,2543445,0,2543445,nan,nan,nan,nan,-111.35583,131.04926,2543447,251850,2291597,718516.4,4.333682641206066,-0.00041961669921875,5.935668945312489,-6.0887115e+06,1.6072132e+06,53712,6617,47095,-3.2601626e+08,135433.15018772372,0.0,0.0,-62.426178,85.85076,2543447,251850,2291597,-1.0603392e+06,2.979179726835839,-5.9670970916748045,0.0
Ukraine,-19.679258,19.77933,9592866,39448,9553418,307476.22,0.6791803198480562,-0.02000596560537815,0.04127545971423407,nan,nan,9592817,0,9592817,nan,nan,nan,nan,-3112.6067,3043.146,9592817,309647,9283170,-2.339308e+06,7.044994321312996,-0.7368863821029663,0.0013615185394882864,-2.9197586,2.443475,9587667,9587161,506,28.01257,0.5887876587183931,-1.2477072477340698,0.7969584465026855,-32878.3,21570.379,9592817,187952,9404865,-1.1504451e+07,45.42358495669789,0.0,0.0,nan,nan,9592838,0,9592838,nan,nan,nan,nan,-543.20135,533.4841,9592838,698021,8894817,-1.9181096e+07,15.946358930190392,-5.974714279174805,0.24312210083007812,-3.4000998e+06,3.3777155e+06,140177,2463,137714,1.7411634e+08,76392.10203552316,0.0,0.0,-249.03432,236.58199,9592838,698021,8894817,-5.083473e+06,5.230932440562902,-4.2823286056518555,0.4451718330383283
United Arab Emirates,-2.3841858e-07,62.004322,823144,12787,810357,21617.924,0.7660795239021443,0.0,0.0,nan,nan,823165,0,823165,nan,nan,nan,nan,-2340.6426,56.93228,823165,789518,33647,-168964.84,41.15607680872583,-13.803070068359375,0.012497472763061374,-1.8993245,0.37182212,823073,822942,131,-11.30146,0.4072465243681364,-1.0166438817977905,0.2122437059879303,-11192.676,1788.706,823165,780742,42423,-563221.7,163.08468290778123,-22.787276458740237,0.0,nan,nan,823186,0,823186,nan,nan,nan,nan,-54.571754,66.173546,823182,153298,669884,340814.22,5.14025188980154,-0.0006045360118150705,0.0,-1.4163764e+06,1.3931298e+06,18461,243,18218,-4.368074e+07,53523.26654833941,0.0,0.0,-24.032547,49.17001,823182,153298,669884,311388.28,3.1958191149772546,0.0,0.005523375421762416
United Kingdom,-30.153698,30.151955,4416847,44464,4372383,679585.7,3.2416667966502555,0.0,0.00397198591381309,nan,nan,4383412,0,4383412,nan,nan,nan,nan,-5859.6543,17977.625,4383412,825144,3558268,2.0861638e+06,37.28835002824849,-0.30056798458099365,0.23534011840820312,-3.5452611,4.9092116,4416181,4394263,21918,3377.8904,0.6219813505424256,-0.591353178024292,1.3910105586051937,-44433.418,56127.246,4383412,235290,4148122,1.3314743e+07,238.7431098784553,0.0,0.0,nan,nan,4383382,0,4383382,nan,nan,nan,nan,-1284.3083,1039.6926,4383382,922801,3460581,-1.101082e+07,96.49508581928534,-3.134622573852539,0.5707626342773438,-1.4022482e+07,1.3402424e+07,56433,1990,54443,-1.840354e+09,694212.6950050952,0.0,0.0,-567.3765,521.3362,4383382,922801,3460581,-2.6588292e+06,25.611048426397723,-0.9686431884765625,1.214271068572998
United Republic of Tanzania,-10.459542,13.784323,9976002,10659,9965343,3306.564,0.04995804960705218,0.0,0.0,nan,nan,9975876,0,9975876,nan,nan,nan,nan,-64049.66,50068.055,9975876,715776,9260100,-3.1440598e+07,274.7044411640162,-8.124314498901366,7.646259498596187,-1.8263669,3.546536,9975916,9972311,3605,321.06842,0.40554465056992817,-0.4222085475921629,0.9023094177246094,-389347.78,456756.7,9975876,629586,9346290,-3.648123e+08,1921.1944805540684,-7.830486512184143,0.0,nan,nan,9975973,0,9975973,nan,nan,nan,nan,-235.76703,952.4055,9975965,583545,9392420,660579.06,4.889665708185055,-3.8112270355224607,3.7164348602294837,-5.648964e+06,5.65591e+06,208948,2750,206198,-1.8766122e+08,74121.32592153312,0.0,0.0,-117.606514,562.78326,9975965,583545,9392420,871766.44,2.836974806157933,-2.825119400024414,3.1233389735221855
United States Minor Outlying Islands,0.0,0.0,651,519,132,0.0,0.0,0.0,0.0,nan,nan,650,0,650,nan,nan,nan,nan,,,650,650,0,0.0,,,,,,654,654,0,0.0,,,,,,650,650,0,0.0,,,,nan,nan,647,0,647,nan,nan,nan,nan,,,646,646,0,0.0,,,,,,7,7,0,0.0,,,,,,646,646,0,0.0,,,
United States Virgin Islands,0.0,0.0,4514,536,3978,0.0,0.0,0.0,0.0,nan,nan,4503,0,4503,nan,nan,nan,nan,,,4503,4503,0,0.0,,,,-2.4303708,1.2500632,4505,4198,307,-2.9862447,0.3029115014255212,-0.11852123737335205,0.22852597534656469,-26391.121,13233.61,4503,1838,2665,-162162.6,1481.9375848243124,-1598.3800292968745,469.6816467285153,nan,nan,4501,0,4501,nan,nan,nan,nan,,,4501,4501,0,0.0,,,,-2903.55,48788.38,57,27,30,45884.83,8791.20003424758,0.0,0.0,,,4501,4501,0,0.0,,,
United States of America,-967.0096,952.87646,145219684,617851,144601833,2.0641266e+06,2.358816232397773,0.0,0.0,nan,nan,113753491,0,113753491,nan,nan,nan,nan,-51552.434,43711.49,113753491,10121728,103631763,6.301123e+07,49.017036230654476,-0.06995511054992676,0.41057894825935204,-6.0866675,5.351016,145220633,145130104,90529,-1290.1014,0.6775411355725548,-1.0410765409469604,1.026937484741211,-299283.84,314194.2,113753491,8115876,105637615,5.6712576e+08,383.1107301845396,0.0,0.0,nan,nan,113753329,0,113753329,nan,nan,nan,nan,-3658.3066,4764.491,113753328,11650338,102102990,4.9185316e+07,66.20508770576137,-0.21868896484375,0.22857198715209393,-1.6292194e+07,1.6300829e+07,2168210,24287,2143923,-2.4747125e+10,254656.91250708041,0.0,0.0,-1144.5358,2148.707,113753328,11650338,102102990,1.7644492e+07,13.633136898636266,-0.020981788635253906,0.5493488311767578
Uruguay,-8.233829,8.247198,2221163,4956,2216207,4015.4421,0.10145344169119896,0.0,0.0,nan,nan,2221173,0,2221173,nan,nan,nan,nan,-1612.92,237.37535,2221173,72921,2148252,-966750.5,5.199198019576379,-1.1883772253990172,0.002869923785328859,-2.663157,2.547614,2221139,2220257,882,-8.821231,0.6255250349684881,-1.3183137714862823,1.1257895231246948,-14368.673,2946.2065,2221173,40335,2180838,-1.1668436e+07,65.8712001485681,0.0,0.0,nan,nan,2221185,0,2221185,nan,nan,nan,nan,-527.8697,475.928,2221154,138259,2082895,-3.79333e+06,29.59751919568564,-1.6783443450927729,0.5008995056152301,-1.8704688e+06,1.8997152e+06,40279,217,40062,8.378787e+06,45712.05701295006,0.0,0.0,-231.0112,218.9317,2221154,138259,2082895,-678018.1,5.263104087310948,-1.8086663722991938,0.0
Uzbekistan,-18.473795,18.676264,6281977,0,6281977,14440.64,0.14450486837627505,0.0,0.0,nan,nan,6281972,0,6281972,nan,nan,nan,nan,-34482.336,29687.71,6281972,2071287,4210685,-2.575124e+06,133.95398410956693,-1.4331176757812498,0.030080854892730713,,,6282018,6282018,0,0.0,,,,-98048.12,93258.625,6281972,2048587,4233385,-1.2148743e+07,500.6057131719732,0.0,0.0,nan,nan,6281996,0,6281996,nan,nan,nan,nan,-2299.827,2539.34,6281996,729328,5552668,-2.4681642e+07,99.04804922404635,-0.27734375,0.020832000672817222,-3.731639e+06,3.6682742e+06,65813,5,65808,-5.344265e+07,50515.329862762475,0.0,0.0,-1121.4404,1058.229,6281996,729328,5552668,-4.924108e+06,29.66462110118459,-0.000825055129826068,0.7190893650054884
Vanuatu,0.0,0.0,148533,21052,127481,0.0,0.0,0.0,0.0,nan,nan,148549,0,148549,nan,nan,nan,nan,-106045.195,91.732994,148549,121378,27171,-1.5067976e+07,3142.586591948104,-2739.2061767578125,0.0,-1.7138057,4.37058,148534,140335,8199,2865.3948,0.7909265697060844,-0.01314699649810791,2.3507277965545654,-420292.78,119548.61,148549,37059,111490,-4.72939e+08,15708.657853077868,-26739.20263671875,0.0,nan,nan,148549,0,148549,nan,nan,nan,nan,-8.942677,38.107544,148551,126385,22166,85.98233,1.1175188343935671,0.0,0.0,-50.726547,13973.33,2241,572,1669,52394.062,500.28369546244284,0.0,20.92859458923336,-8.409559,4.374267,148551,126385,22166,-443.9162,0.33126335592995343,0.0,0.0
